Type
Wright Flyer III
Dirigible
Boeing B-747-209B
Hawker Siddeley HS-748-372
Mi-17
Embraer 721C Sertanejo
PA- 31-350 Chieftain
Lockheed MC-130H Hercules
Tupolev TU-154M / Boeing B-757-23APF
Sikorsky S-76A
Sukhoi Su-27
Iluyshin Il-86
Yunshuji Y-8D
Mil Mi-26
de Havilland Canada DHC-6-300 Twin Otter
Embraer 120ER Brasilia
PA-34-220T Seneca III
ATR 42-300
Ilyushin IL-38 / Ilyushin IL-38
Learjet 60
Cessna 208B Cargomaster I
Beechcraft King Air A100
IAI 1124A Westwind
Fokker F27 Friendship 100
Let 410UVP-E20
UH-60 Black Hawk / UH-60 Black Hawk
Aérospatiale/Aeritalia ATR-72-202
Antonov AN-140
Embraer-110 C-95B Bandeirante
BAe Avro RJ-100
Beech BE-1900D
Fokker 28 Fellowship 1000
Antonov 24B
Ilyushin II-76TD
Cessna 421
Let L-410UVP
Boeing B-737-2T4
Beech A36
Illyushin 76
Yakovlev 42D
Gates Learjet 45
EMB 721C Sertanejo
Embraer 820C Navajo
McDonnell Douglas 369D
Canadair CRJ-100ER
Mitsubishi MU 2B 35
Sikorsky  S 76 A
Boeing 737-2J8C
Let 420UVP-E
Aerospatiale AS350BA
Piper PA31-310
Convair CV-580F
Antonov AN-2TP
Fairchild Hiller FH-227B
Hawker 800A
CH-47 Chinook
Shorts SC-7 Skyvan 3M Variant 100
Robertson R44 helicopter
Swearingen SA227AT Merlin IVC
de Havilland DHC-3 Otter
Douglas DC-9-15F
Boeing B-727-223
Fokker F-50
Cessna Citation 500
Cessna 172G
Cessna UC-35D Citation Encore
Bell 407
Rockwell Gulfstream Jetprop 840
Cessna 208 Grand Caravan I
Swearingen SA227AC Metro III
PZL-MieleAN-2R
BAe HS-748-232 Srs 2A
EMB 820C Navajo
Mi-8MTV-1
Sikorsky S 76
Shorts 360
Tupolev 154B-2
Tupolev 134A-3
Rockwell CT-39A Sabreliner
CH-47D Chinook
Pilatus-Britten Norman BN-2A-27 Islander
Grumman Gulfstream G3
CASA 212-CC
Canadair CRJ200LR RegionalJet
Boeing 747-244B-SF
Pilatus Britten-Norman BN-2A-21 Islander
Bae Jetstream 3201
Beech 200 Super King Air
Bambardier CRJ200
Canadair CL-601-2A12 Challenger
McDonnell-Douglas MD-82
HBB HFB-320 Hansa Jet
Cesna 208 Caravan
Cessna TU206G
PZL-MieleM28
Black Hawk helicopter
CH53E Sea Stallion
Let 410UVP-E4
Lockheed Hercules C.1
Cessna P210N
Pilatus-Britten Norman BN-2B-26 Islander
Antonov 24
Let-410UVP-E
Lockheed Hercules MC-130H
Boeing B-707-3J9C
Beech 65-A80 Queenaire
Yunshuji Y-12
Airbus A-340
ATR-72-202
Sikorsky S-76C
Boeing 737-31S
Boeing B-737-244
Boeing 737-230
Antonov AN-26A
Cessna 525 CitationJet I
Aerospatiale AS-350BA
Antonov 12V
Cessna 208B
Boeing B-737-2L9
Boeing B-737-7H4
McDonnell DC-9-32
Grumman G73T Turbo Mallard
Antonov AN-140-100
British Aerospace BAe-125-700A
Shorts 360-100 /Shorts 360-300
Cessna 421C Golden Eagle III
Let L410UVP-E20
Antonov 74TK-200
KJ-2000
de Havilland DHC-2 Beaver
Airbus A-310-324ET
Boeing 727-23F
Canadair CRJ-200ER
British Aerospace Nimrod MR-2
Dornier 228
Boeing B-737-8EH /EMB-135JB
BAe 146-200
Boeing 737-2B7
Antonov 74T-200
Piper PA-32-301 Cherokee
Boeing B-737-4Q8
Piper PA-31-310
Antonov 26B-100
Learjet 24F
Cessna Citation 525
Sikorsky UH-60L Black Hawk
Beechcraft Super King Air B200
Boeing B-737-497
Aerospatiale AS350BA Rotocraft
MDonnell Douglas 369FF Rotocraft
Rockwell 500S Shrike Commander
Tupelov 134AK
Ilushin Il-76TD
Pilatus Britten Norman BN-2A-27 Islander
Mi 8
Boeing B-737-8AL
Mi-8
Boeing 737-2M2
North American CT-39A Sabreline
de Havilland DHC-6 Twim Otter 100
Airbus A-320-233
Antonov AN-26V
de Havilland DHC-2 MK.1 Beaver
Beechcraft King Air E-90
de Havilland Canada DHC-2 Beaver
UH-60 Blackhawk helilcopter
Embraer EMB-110P1 Bandeirant
Mi-17 Helicopter
Beechcraft King Air C90A
Let 410 UVP-E10A
Eurocopter Deutschland BK117C1
Beechcraft King Air C90B
Let 410 UVP-E3
Boeing 777-236ER
Beechcraft King Air B200
CASA C-295M
CASA NC-212-200
ATR-42-300
Eurocopter  AS332L2 Super Puma
Swearingen SA227AC Metroliner III
McDonnell Douglas DC-9-51
de Havilland Canada DHC-2 Mark I Beaver
Eurocopter AS350D Astar
Bell UN-1N Huey
Cessna 208 Grand Caravan
Airbus A-310-324
Bell UH-1N
CASA NC-212
Bell 407 / Bell 407
Ilysushin Il-76TD
Douglas DC9-15F
Boeing B-747-209BSF
British Aerospace BAe-125-800A
Bell Huey UH-1H
Boeing B-737-219
Boeing B-737-505
Aerospatiale SA365N-1 Dauphin II
Bell 222
Learjet 45
Airbus A320-232
Rockwell International 690B
Bell 206-L4 Jet Ranger III
Britten Norman BN-2A Trislander Mk3
Airbus A320-214
Bandeirante EMB-110P1
Cessna 650 Citation III
Bombardier DHC-8-402 Q400
Boeing 737-8F2
Sikorsky S-92A
Pilatus PC-12/45
Eurocopter AS 332L2 Super Puma 2
British Aerospace BAe-146-300
Pilatus PC-6
Mi-35
Airbus A330-203
ㅤ⠀ㅤ
